episode,reward
6074,-12584.791132645505
6075,-11627.886362423827
6076,-12548.278519535548
6077,-11113.590127423007
6078,-12146.639775326028
6079,-12874.89203752515
6080,-12361.71545398577
6081,-12550.278519535552
6082,-12402.22806709572
6083,-12205.814861996045
6084,-11966.076709776256
6085,-12280.416917578781
6086,-12066.460890380504
6087,-11815.295769247989
6088,-13199.505555514752
6089,-12327.20284087581
6090,-12083.614549106114
6091,-12185.15238843599
6092,-12327.202840875807
6093,-12444.283502304297
6094,-13205.50555551475
6095,-12726.841585085329
6096,-12164.879078248905
6097,-12554.278519535557
6098,-12564.27851953554
6099,-12557.398170996988
6100,-12363.715453985762
6101,-12073.614549106114
6102,-12411.347718557166
6103,-12474.283502304312
6104,-12124.78963577614
6105,-12840.379424415192
6106,-12793.170330480985
6107,-12288.690227765861
6108,-12797.866811305232
6109,-12255.481133831638
6110,-11483.83590998401
6111,-12004.132144984827
6112,-12439.163850842862
6113,-11758.12068257796
6114,-13089.967716184881
6115,-12580.791132645514
6116,-12848.37942441519
6117,-12018.828625809092
6118,-12252.177614655906
6119,-12514.189077062774
6120,-12655.816358865417
6121,-11869.658521907817
6122,-12842.37942441519
6123,-12533.582038711282
6124,-12739.961236546771
6125,-12558.701690172724
6126,-12296.690227765848
6127,-12360.984965897323
6128,-13018.94248996497
6129,-12393.715453985757
6130,-12483.253293315634
6131,-12262.600785293087
6132,-11873.658521907828
6133,-12351.018973161512
6134,-12724.84158508532
6135,-12552.27851953554
6136,-12907.404650635102
6137,-12929.4046506351
6138,-12734.841585085322
6139,-12201.391691358864
6140,-11714.911588643734
6141,-11348.90510900562
6142,-12590.791132645505
6143,-12432.740680205681
6144,-12625.303745755451
6145,-11943.380228951999
6146,-11754.120682577963
6147,-11706.488418006564
6148,-12068.037719743295
6149,-12596.791132645494
6150,-12305.809879227294
6151,-12442.740680205685
6152,-12132.366465138959
6153,-12265.297266117333
6154,-12807.866811305232
6155,-12513.76590642559
6156,-12759.354198195277
6157,-13020.94248996497
6158,-13166.992942404793
6159,-12447.860331667127
6160,-12046.221587457596
6161,-11425.930335225548
6162,-12387.531586271465
6163,-11240.213610950128
6164,-12217.665001545947
6165,-12752.657717371023
6166,-13046.75862225067
6167,-12555.398170996996
6168,-12335.202840875805
6169,-12475.253293315636
6170,-12398.228067095719
6171,-12905.404650635111
6172,-13020.94248996497
6173,-12287.11339840305
6174,-11973.61953187487
6175,-12046.64475809478
6176,-12548.278519535552
6177,-12024.828625809101
6178,-12275.72043675453
6179,-12174.879078248925
6180,-12363.715453985764
6181,-12106.127162216086
6182,-11389.417722115582
6183,-11922.410437940658
6184,-11964.49988041343
6185,-11659.006013885264
6186,-11665.975804896594
6187,-12250.177614655904
6188,-12120.127162216075
6189,-12586.791132645503
6190,-12842.80259505238
6191,-12471.253293315636
6192,-12215.665001545938
6193,-12986.429876855014
6194,-12617.303745755451
6195,-12138.639775326028
6196,-13018.942489964975
6197,-11887.474654193515
6198,-12219.665001545942
6199,-11351.362286907004
6200,-11783.513644226476
6201,-11447.323296874063
6202,-12035.525106633346
6203,-11754.120682577959
6204,-12924.524302096546
6205,-12594.333954744134
6206,-13164.992942404797
6207,-13128.480329294845
6208,-12090.734200567562
6209,-12621.303745755455
6210,-12402.22806709572
6211,-12077.614549106112
6212,-12492.372944777073
6213,-12520.88555788703
6214,-12396.228067095732
6215,-12984.429876855012
6216,-12434.467370018607
6217,-12007.708974347655
6218,-12354.322492337247
6219,-12695.87179407399
6220,-12724.841585085323
6221,-12264.177614655904
6222,-12861.499075876638
6223,-13044.758622250672
6224,-12329.202840875807
6225,-11767.24033403939
6226,-12450.740680205672
6227,-11962.076709776253
6228,-12951.917263745057
6229,-12385.531586271472
6230,-12024.405455171904
6231,-12759.77736883247
6232,-11775.513644226465
6233,-12619.303745755456
6234,-12252.177614655893
6235,-11743.847372390886
6236,-12581.21430328268
6237,-12638.84656785408
6238,-12024.405455171902
6239,-12653.816358865406
6240,-11728.031240105181
6241,-11553.741484742484
6242,-12477.253293315634
6243,-12146.639775326028
6244,-12434.740680205668
6245,-11886.35500273208
6246,-12874.89203752515
6247,-12586.791132645501
6248,-12407.77088919435
6249,-12190.272039897438
6250,-12361.715453985762
6251,-12876.892037525145
6252,-12945.917263745061
6253,-12029.101935996157
6254,-12325.202840875809
6255,-11874.35500273208
6256,-13087.967716184883
6257,-12144.63977532604
6258,-12692.752142612559
6259,-12613.303745755464
6260,-12155.759426787463
6261,-11691.061449093855
6262,-12690.328971975367
6263,-12219.630994281746
6264,-12288.690227765866
6265,-12702.328971975368
6266,-11991.85883479775
6267,-12580.094651821242
6268,-12235.481133831638
6269,-12723.264755722503
6270,-12226.784653007375
6271,-12254.600785293076
6272,-13089.967716184881
6273,-12068.460890380482
6274,-12432.467370018609
6275,-12221.207823644565
6276,-12511.765906425588
6277,-13240.018168624707
6278,-12732.841585085329
6279,-12157.759426787476
6280,-12138.639775326024
6281,-12296.69022776585
6282,-11524.771693731149
6283,-12590.791132645509
6284,-12121.669984314698
6285,-12294.690227765854
6286,-12689.632491151107
6287,-11889.051483556334
6288,-11875.201344006453
6289,-12398.228067095724
6290,-12884.011688986586
6291,-11375.567582565698
6292,-12361.715453985767
6293,-12562.517822458423
6294,-12732.841585085334
6295,-12655.816358865408
6296,-12471.253293315634
6297,-12546.278519535543
6298,-12756.65771737102
6299,-11962.499880413436
6300,-12218.08817218312
6301,-12146.639775326037
6302,-11827.569079435052
6303,-11967.196361237684
6304,-12949.917263745057
6305,-12606.607264931201
6306,-12771.354198195275
6307,-12471.253293315644
6308,-12491.915766875696
6309,-12543.124860809914
6310,-12355.442143798693
6311,-13242.018168624707
6312,-12868.892037525144
6313,-12724.145104261062
6314,-12542.27851953554
6315,-12400.65123773291
6316,-12923.404650635106
6317,-11921.564096666309
6318,-12659.816358865408
6319,-12555.398170996985
6320,-12414.890540655793
6321,-12146.639775326023
6322,-12406.228067095726
6323,-11560.861136203926
6324,-13311.043394844619
6325,-12690.328971975365
6326,-13030.94248996497
6327,-12286.690227765848
6328,-12868.892037525153
6329,-11993.0124935234
6330,-12990.853047492199
6331,-11661.70249470954
6332,-11166.79922135721
6333,-11881.897824830723
6334,-11886.355002732087
6335,-11572.437965566742
6336,-12228.784653007384
6337,-11470.442948335478
6338,-12058.644758094795
6339,-12621.726916392638
6340,-11479.139429159744
6341,-11891.05148355634
6342,-11960.076709776253
6343,-12617.303745755471
6344,-12154.639775326039
6345,-11825.99225007223
6346,-12814.986462766674
6347,-12142.639775326026
6348,-12724.841585085329
6349,-11905.713957116415
6350,-11848.962041083578
6351,-12651.816358865412
6352,-11776.78315613802
6353,-12614.607264931194
6354,-12143.062945963204
6355,-12398.228067095713
6356,-13355.556007954576
6357,-12868.892037525145
6358,-11714.488418006566
6359,-12377.71545398576
6360,-12692.32897197537
6361,-12029.52510663336
6362,-12868.892037525144
6363,-11849.842389622114
6364,-12544.27851953554
6365,-11891.897824830721
6366,-12363.715453985771
6367,-12331.202840875814
6368,-12361.715453985767
6369,-12722.84158508533
6370,-11788.633295687914
6371,-12460.556812491373
6372,-12325.202840875821
6373,-12396.228067095737
6374,-12868.892037525144
6375,-12239.90430446882
6376,-12190.695210534619
6377,-13178.992942404795
6378,-12765.354198195286
6379,-12035.101935996163
6380,-12286.69022776586
6381,-12000.589322886202
6382,-11909.713957116397
6383,-11807.295769247994
6384,-12773.320190931086
6385,-11982.739183336327
6386,-12473.253293315642
6387,-12453.860331667114
6388,-11523.925352456796
6389,-12026.828625809085
6390,-12761.354198195286
6391,-11925.564096666287
6392,-11620.036222873947
6393,-12162.879078248912
6394,-12119.669984314696
6395,-12777.35419819528
6396,-11682.398975533803
6397,-11820.02625733643
6398,-11529.925352456781
6399,-12323.352701325926
6400,-11933.987267303466
6401,-12323.202840875812
6402,-12250.177614655891
6403,-12590.791132645494
6404,-12908.250991909475
6405,-13003.549528316456
6406,-11566.437965566722
6407,-12420.044199381427
6408,-11671.941797632408
6409,-12150.639775326024
6410,-12705.448623436809
6411,-11485.835909983998
6412,-12526.885557887028
6413,-12070.0377197433
6414,-13020.942489964971
6415,-12548.27851953555
6416,-12993.54952831646
6417,-11949.380228952006
6418,-12558.278519535548
6419,-12666.93601032685
6420,-12582.791132645498
6421,-12402.228067095715
6422,-12872.892037525147
6423,-12075.61454910612
6424,-12201.391691358867
6425,-11871.201344006446
6426,-12081.614549106122
6427,-12268.177614655893
6428,-12133.909287237599
6429,-12542.701690172724
6430,-12008.589322886195
6431,-12290.690227765854
6432,-12563.398170996998
6433,-12430.740680205672
6434,-12367.715453985777
6435,-12374.835105447208
6436,-12340.322492337245
6437,-12142.639775326028
6438,-11416.3875131269
6439,-12805.866811305235
6440,-12840.379424415187
6441,-12272.177614655895
6442,-12346.74566297444
6443,-12846.379424415198
6444,-11558.86113620393
6445,-12422.044199381415
6446,-12477.253293315644
6447,-12268.177614655899
6448,-12603.910784106938
6449,-12308.506360051551
6450,-12896.708169810847
6451,-12321.626011512999
6452,-12799.866811305234
6453,-12420.04419938142
6454,-11445.746467511228
6455,-12690.328971975363
6456,-11734.727720929432
6457,-11653.702494709538
6458,-12957.917263745057
6459,-12393.920749644472
6460,-11213.974308027231
6461,-12290.69022776586
6462,-11885.8978248307
6463,-12842.379424415198
6464,-12065.34123891905
6465,-11825.569079435056
6466,-12310.506360051544
6467,-12245.481133831641
6468,-12361.71545398576
6469,-12123.246813677511
6470,-12722.841585085327
6471,-12761.354198195275
6472,-13166.992942404797
6473,-12080.734200567564
6474,-12288.690227765857
6475,-12475.253293315634
6476,-12241.481133831641
6477,-12529.582038711293
6478,-12143.486116600401
6479,-12115.669984314694
6480,-12480.796115414256
6481,-12395.074408370085
6482,-12080.037719743306
6483,-11937.5640966663
6484,-12959.917263745061
6485,-12550.27851953554
6486,-11868.778173369263
6487,-12564.27851953554
6488,-12580.7911326455
6489,-12555.398170996994
6490,-11541.010996654026
6491,-12144.639775326019
6492,-12402.228067095724
6493,-12686.32897197537
6494,-11651.463191786639
6495,-12035.948277270527
6496,-11922.410437940664
6497,-12330.745662974437
6498,-12625.30374575546
6499,-12464.556812491368
6500,-12415.347718557163
6501,-11891.051483556344
6502,-12763.354198195286
6503,-12241.904304468831
6504,-11801.05646632509
6505,-12041.101935996167
6506,-11456.900126236855
6507,-13238.018168624709
6508,-12261.904304468837
6509,-12434.740680205681
6510,-12651.816358865412
6511,-12714.145104261064
6512,-12188.272039897432
6513,-12120.55033285326
6514,-11603.37374931388
6515,-12868.892037525156
6516,-12515.765906425599
6517,-12429.163850842862
6518,-12566.51782245843
6519,-11887.05148355634
6520,-12734.841585085323
6521,-12260.1776146559
6522,-12329.202840875809
6523,-12945.917263745065
6524,-12221.665001545936
6525,-12041.101935996157
6526,-12468.099634590013
6527,-12738.84158508532
6528,-12516.885557887035
6529,-12110.550332853258
6530,-12362.138624622952
6531,-12565.364163732802
6532,-11889.051483556348
6533,-12657.119878041149
6534,-12509.765906425582
6535,-11969.619531874869
6536,-12688.328971975365
6537,-12808.986462766687
6538,-12169.759426787463
6539,-11386.721241291329
6540,-12435.163850842855
6541,-11994.589322886211
6542,-12308.506360051559
6543,-12434.740680205676
6544,-12657.816358865408
6545,-12033.10193599616
6546,-12086.734200567571
6547,-10979.928838356163
6548,-12139.909287237593
6549,-12659.81635886541
6550,-12568.278519535543
6551,-12442.74068020567
6552,-12396.228067095724
6553,-12438.740680205676
6554,-12159.759426787461
6555,-12071.614549106109
6556,-11999.435664160581
6557,-12728.841585085325
6558,-12014.589322886202
6559,-12219.665001545947
6560,-12546.27851953555
6561,-11663.279324072351
6562,-11339.362286906997
6563,-12874.892037525144
6564,-12477.25329331563
6565,-12604.333954744125
6566,-12260.177614655897
6567,-12619.303745755451
6568,-12091.43068139183
6569,-12414.228067095732
6570,-12961.917263745057
6571,-12475.676463952816
6572,-12334.322492337256
6573,-11956.076709776253
6574,-11629.463191786639
6575,-12678.055661788294
6576,-12340.74566297443
6577,-11818.02625733642
6578,-12139.486116600405
6579,-12799.866811305243
6580,-11509.228871632524
6581,-12293.113398403038
6582,-11430.626816049798
6583,-12716.145104261062
6584,-12274.416917578785
6585,-12967.733396030757
6586,-12223.665001545938
6587,-12664.936010326855
6588,-12586.791132645496
6589,-13067.455103074924
6590,-11949.380228951995
6591,-11458.442948335492
6592,-12175.15238843599
6593,-12219.66500154594
6594,-12309.809879227305
6595,-12657.816358865415
6596,-12537.582038711293
6597,-11605.762912686878
6598,-12518.885557887033
6599,-11887.051483556337
6600,-12552.278519535552
6601,-12434.044199381415
6602,-12091.614549106127
6603,-12228.784653007388
6604,-11637.46319178665
6605,-12769.354198195282
6606,-12629.30374575546
6607,-12298.69022776586
6608,-12796.289981942422
6609,-11304.576363609964
6610,-11250.48692113722
6611,-11125.979290796005
6612,-12918.708169810852
6613,-11726.727720929437
6614,-12471.253293315627
6615,-12754.657717371025
6616,-12017.25179644627
6617,-11664.398975533777
6618,-12139.943294501767
6619,-12730.841585085325
6620,-11964.076709776255
6621,-12020.405455171907
6622,-12363.715453985771
6623,-12439.163850842862
6624,-12555.821341634175
6625,-12288.69022776585
6626,-12152.639775326032
6627,-11960.076709776251
6628,-12323.202840875809
6629,-12349.018973161506
6630,-11887.474654193522
6631,-13026.4853120636
6632,-11973.196361237697
6633,-11675.095456358044
6634,-12431.163850842862
6635,-11955.803399589175
6636,-12508.189077062774
6637,-12984.429876855014
6638,-12484.796115414261
6639,-12720.145104261062
6640,-12385.95475690864
6641,-12805.866811305232
6642,-11934.683748127733
6643,-12038.828625809081
6644,-12007.708974347637
6645,-12797.866811305234
6646,-12949.91726374506
6647,-12126.366465138959
6648,-11948.226570226365
6649,-11679.095456358054
6650,-11825.145908797856
6651,-12540.00520934847
6652,-12657.816358865424
6653,-12104.127162216068
6654,-11936.683748127729
6655,-12445.860331667114
6656,-12499.069425601338
6657,-11762.817163402218
6658,-12107.853852029002
6659,-12613.303745755458
6660,-11866.081692545024
6661,-12215.665001545953
6662,-12586.7911326455
6663,-11929.987267303484
6664,-11601.373749313869
6665,-12232.784653007388
6666,-12413.770889194357
6667,-12980.429876855012
6668,-11651.702494709521
6669,-12094.277022666187
6670,-12040.221587457603
6671,-12299.809879227298
6672,-11166.342043455845
6673,-12400.228067095723
6674,-12765.354198195284
6675,-12099.43068139181
6676,-12446.740680205681
6677,-12399.53158627146
6678,-12161.725419523284
6679,-12119.669984314703
6680,-11757.390194489522
6681,-12368.138624622947
6682,-12355.018973161501
6683,-12402.22806709573
6684,-12578.7911326455
6685,-12488.796115414272
6686,-12803.866811305232
6687,-11443.746467511233
6688,-12438.740680205674
6689,-10763.549640520689
6690,-12152.182597424662
6691,-12217.665001545938
6692,-11357.36228690699
6693,-12432.74068020567
6694,-12362.138624622943
6695,-11964.076709776255
6696,-11896.171135017772
6697,-12318.506360051551
6698,-12832.379424415189
6699,-12357.715453985775
6700,-12066.037719743317
6701,-12304.690227765845
6702,-12574.094651821244
6703,-12323.626011512995
6704,-11919.290786479212
6705,-11764.120682577946
6706,-12150.639775326037
6707,-12211.391691358886
6708,-13014.246009140714
6709,-12621.726916392636
6710,-12070.918068281871
6711,-12237.481133831643
6712,-11067.923855587413
6713,-12515.765906425591
6714,-11864.538870446388
6715,-12544.278519535555
6716,-11793.056466325084
6717,-12290.690227765845
6718,-12434.740680205687
6719,-11602.950578676693
6720,-11449.323296874045
6721,-12115.24681367751
6722,-12247.481133831634
6723,-11385.87490001696
6724,-12298.690227765866
6725,-11985.892842061954
6726,-12252.17761465589
6727,-11797.329776512157
6728,-12294.690227765848
6729,-12091.430681391816
6730,-12432.740680205681
6731,-11651.006013885273
6732,-12249.447126567457
6733,-12442.740680205681
6734,-12006.589322886195
6735,-12657.81635886541
6736,-12432.467370018603
6737,-12471.253293315629
6738,-12186.695210534617
6739,-13022.942489964977
6740,-12481.253293315642
6741,-12589.910784106936
6742,-12281.993746941598
6743,-11234.247618214315
6744,-12546.278519535546
6745,-12050.221587457594
6746,-12048.2215874576
6747,-11964.076709776255
6748,-12445.16385084286
6749,-11960.076709776253
6750,-12139.943294501774
6751,-11797.479636962293
6752,-12894.708169810847
6753,-12724.841585085318
6754,-12294.69022776586
6755,-12467.25329331563
6756,-12698.328971975372
6757,-12190.272039897429
6758,-11093.739987873108
6759,-12469.253293315633
6760,-12146.639775326024
6761,-12955.917263745057
6762,-11828.83859134661
6763,-11799.752947149369
6764,-11502.955561445438
6765,-12218.511342820311
6766,-12529.582038711284
6767,-11945.80339958918
6768,-11868.778173369266
6769,-12250.1776146559
6770,-12312.506360051559
6771,-12219.665001545944
6772,-12192.695210534617
6773,-12190.27203989742
6774,-12058.91806828186
6775,-11566.861136203908
6776,-12422.044199381424
6777,-12332.322492337255
6778,-12075.614549106114
6779,-12424.044199381413
6780,-11575.980787665369
6781,-11651.702494709523
6782,-11379.874900016966
6783,-12544.278519535545
6784,-12264.177614655891
6785,-11355.32827964281
6786,-12726.841585085327
6787,-11659.24531680816
6788,-12175.152388435976
6789,-12010.132144984846
6790,-12470.556812491373
6791,-12727.26475572251
6792,-12475.253293315625
6793,-11727.608069467988
6794,-12325.626011512994
6795,-12095.853852029
6796,-12213.665001545944
6797,-12664.936010326857
6798,-12623.726916392634
6799,-12170.45590761173
6800,-12799.866811305239
6801,-12626.4233972169
6802,-12753.080888008213
6803,-12497.49259623852
6804,-12108.550332853252
6805,-12649.816358865412
6806,-12298.690227765848
6807,-12003.708974347643
6808,-11750.120682577965
6809,-12475.253293315629
6810,-12033.525106633344
6811,-12386.377927545836
6812,-11440.626816049802
6813,-12454.740680205668
6814,-12923.404650635104
6815,-11942.683748127723
6816,-12513.765906425586
6817,-12099.396674127622
6818,-12029.52510663334
6819,-12722.841585085322
6820,-11418.387513126901
6821,-12621.303745755456
6822,-11200.158175741535
6823,-12732.841585085322
6824,-12177.575559073188
6825,-12440.740680205678
6826,-12891.131340448033
6827,-12110.12716221607
6828,-11935.106918764914
6829,-11960.076709776262
6830,-12144.639775326023
6831,-13315.043394844619
6832,-12586.791132645494
6833,-11283.456712148525
6834,-11966.076709776264
6835,-11606.950578676691
6836,-11952.923051050622
6837,-11424.387513126905
6838,-12473.253293315642
6839,-11848.538870446393
6840,-12185.152388435992
6841,-12142.639775326043
6842,-12690.328971975372
6843,-12401.531586271456
6844,-12718.14510426107
6845,-12125.943294501782
6846,-12302.690227765865
6847,-12627.30374575546
6848,-11777.513644226476
6849,-12469.253293315636
6850,-12509.765906425597
6851,-11835.569079435058
6852,-11221.127966752892
6853,-12240.784653007375
6854,-12250.600785293078
6855,-13055.455103074928
6856,-12012.13214498483
6857,-12201.391691358867
6858,-12797.866811305232
6859,-12236.08817218312
6860,-11602.916571412497
6861,-12065.614549106122
6862,-12108.127162216082
6863,-11451.32329687404
6864,-12584.094651821242
6865,-13128.480329294838
6866,-11248.247618214331
6867,-12082.734200567562
6868,-12284.690227765845
6869,-12582.791132645501
6870,-11607.796919951053
6871,-11956.076709776262
6872,-12189.575559073173
6873,-12688.75214261255
6874,-11835.145908797873
6875,-12640.423397216895
6876,-13063.455103074926
6877,-11796.633295687923
6878,-11779.513644226465
6879,-12189.575559073166
6880,-12651.816358865406
6881,-12398.228067095723
6882,-12398.228067095723
6883,-12880.892037525153
6884,-13057.455103074924
6885,-12228.784653007388
6886,-12175.575559073182
6887,-12327.626011512997
6888,-11618.070230138152
6889,-11606.07023013813
6890,-12303.809879227303
6891,-12566.244512271353
6892,-11779.513644226457
6893,-12588.791132645494
6894,-12186.695210534617
6895,-12024.405455171905
6896,-12617.303745755453
6897,-12297.809879227298
6898,-11833.145908797866
6899,-11925.564096666289
6900,-13020.942489964977
6901,-12110.09315495188
6902,-13022.942489964975
6903,-11041.411242477478
6904,-12218.088172183134
6905,-12150.63977532604
6906,-11743.847372390877
6907,-11639.463191786643
6908,-12164.455907611731
6909,-12376.835105447217
6910,-12256.177614655899
6911,-12037.101935996152
6912,-11914.833608577841
6913,-11983.892842061954
6914,-12414.228067095733
6915,-12774.473849656724
6916,-11751.001031116506
6917,-12643.119878041152
6918,-11660.582843248087
6919,-12066.037719743317
6920,-12106.127162216077
6921,-12374.835105447211
6922,-12385.531586271474
6923,-12214.088172183117
6924,-11683.518626995221
6925,-12034.40545517191
6926,-11947.80339958919
6927,-12145.486116600398
6928,-12851.92224651382
6929,-12542.278519535545
6930,-11402.96054421421
6931,-12649.816358865413
6932,-12329.202840875821
6933,-12605.876776842755
6934,-12436.740680205676
6935,-12106.12716221607
6936,-12905.404650635104
6937,-12625.303745755458
6938,-12582.791132645496
6939,-12083.157371204745
6940,-11835.145908797864
6941,-11860.538870446373
6942,-12945.917263745061
6943,-12785.593501118161
6944,-13006.246009140714
6945,-12800.289981942422
6946,-12208.934513457496
6947,-12437.163850842859
6948,-12438.740680205687
6949,-12418.467370018605
6950,-11929.564096666305
6951,-11864.538870446382
6952,-12254.177614655902
6953,-12290.690227765863
6954,-11968.92305105062
6955,-12148.639775326033
6956,-12114.127162216084
6957,-11988.316012699137
6958,-12193.152388435992
6959,-13093.967716184881
6960,-12325.202840875803
6961,-11858.081692545009
6962,-12477.25329331563
6963,-12659.81635886542
6964,-11935.56409666629
6965,-11850.962041083556
6966,-12115.246813677526
6967,-11957.803399589171
6968,-12308.929530688745
6969,-11796.176117786528
6970,-11708.488418006566
6971,-12349.018973161503
6972,-12140.639775326032
6973,-12142.366465138948
6974,-12290.690227765846
6975,-13057.878273712111
6976,-12294.69022776586
6977,-12469.253293315633
6978,-12529.582038711298
6979,-11410.114202939838
6980,-11865.658521907832
6981,-11900.594305654962
6982,-12440.740680205672
6983,-12377.715453985757
6984,-11710.488418006573
6985,-12209.391691358876
6986,-12617.303745755451
6987,-12765.354198195279
6988,-12179.998729710347
6989,-12997.549528316456
6990,-12069.614549106114
6991,-12361.715453985757
6992,-12106.127162216077
6993,-12736.84158508532
6994,-11708.488418006571
6995,-11905.290786479218
6996,-12256.60078529309
6997,-11807.752947149349
6998,-11305.69601507142
6999,-12724.84158508532
7000,-12679.632491151106
7001,-12287.536569040218
7002,-12211.665001545955
7003,-12081.614549106129
7004,-12398.228067095724
7005,-12726.145104261066
7006,-12389.53158627146
7007,-12444.740680205688
7008,-12033.101935996172
7009,-12454.283502304304
7010,-11877.201344006442
7011,-12247.02395593026
7012,-11572.827128939729
7013,-12548.278519535545
7014,-12074.918068281866
7015,-12035.101935996161
7016,-11355.751450279979
7017,-12164.879078248912
7018,-12088.277022666187
7019,-12387.954756908648
7020,-11371.567582565689
7021,-12248.177614655911
7022,-12580.791132645509
7023,-12108.127162216066
7024,-12777.354198195279
7025,-12817.866811305237
7026,-12071.614549106118
7027,-12048.22158745761
7028,-12809.866811305244
7029,-12248.177614655897
7030,-12110.127162216066
7031,-12480.37294477708
7032,-11775.51364422647
7033,-11408.994551478394
7034,-12012.132144984833
7035,-12590.791132645498
7036,-13014.94248996497
7037,-12651.816358865417
7038,-12243.90430446882
7039,-11758.120682577948
7040,-11319.96932525847
7041,-11935.987267303473
7042,-11923.256779215038
7043,-12129.94329450178
7044,-11743.150891566616
7045,-11883.474654193522
7046,-11827.145908797871
7047,-12323.202840875809
7048,-11646.582843248076
7049,-12325.202840875805
7050,-11392.994551478414
7051,-11369.990753202897
7052,-12329.202840875814
7053,-11552.164655379655
7054,-11995.0124935234
7055,-11553.2843068411
7056,-11246.94409903857
7057,-11820.41542070942
7058,-12467.253293315642
7059,-11822.872598610798
7060,-12351.018973161508
7061,-12700.328971975374
7062,-12467.25329331563
7063,-12033.525106633348
7064,-12244.32747510601
7065,-12213.66500154595
7066,-12783.170330480982
7067,-12181.152388435983
7068,-12327.626011513003
7069,-12005.435664160581
7070,-13236.018168624707
7071,-12746.657717371023
7072,-12419.347718557165
7073,-11669.97580489661
7074,-10827.912393180533
7075,-11247.824447577143
7076,-12254.600785293076
7077,-11747.00103111652
7078,-12359.71545398577
7079,-12473.253293315633
7080,-11673.975804896607
7081,-12351.865314435876
7082,-11863.658521907815
7083,-12337.626011512988
7084,-11414.387513126912
7085,-12073.614549106112
7086,-12619.303745755453
7087,-11172.799221357209
7088,-12329.202840875807
7089,-12651.81635886541
7090,-12625.30374575546
7091,-12724.841585085325
7092,-12179.152388435987
7093,-13089.967716184885
7094,-12360.13862462295
7095,-11681.941797632411
7096,-11293.456712148536
7097,-11768.817163402215
7098,-12007.012493523378
7099,-11721.608069467988
7100,-12337.202840875803
7101,-12994.42987685502
7102,-12724.841585085327
7103,-11598.950578676684
7104,-12233.665001545944
7105,-12065.614549106114
7106,-12079.15737120474
7107,-11431.930335225527
7108,-12223.665001545944
7109,-11867.658521907817
7110,-12724.841585085329
7111,-11677.518626995225
7112,-12405.770889194355
7113,-12462.979983128565
7114,-12366.138624622945
7115,-12584.791132645494
7116,-12742.841585085327
7117,-12338.322492337258
7118,-12475.676463952817
7119,-12144.639775326035
7120,-12374.835105447208
7121,-12085.157371204754
7122,-11446.626816049788
7123,-12189.152388435989
7124,-12108.127162216077
7125,-12046.644758094793
7126,-12825.682943590931
7127,-12491.069425601325
7128,-12073.614549106118
7129,-11218.431485928635
7130,-12140.639775326023
7131,-12509.76590642559
7132,-12126.366465138954
7133,-12477.253293315633
7134,-12151.062945963213
7135,-11856.53887044639
7136,-12689.175313249732
7137,-12183.15238843599
7138,-11848.96204108357
7139,-12363.715453985766
7140,-11643.006013885284
7141,-12333.626011512994
7142,-12945.917263745056
7143,-11604.493400775318
7144,-12334.322492337249
7145,-12256.177614655899
7146,-10847.72852546624
7147,-12909.404650635108
7148,-11875.624514643649
7149,-12077.614549106116
7150,-11868.081692545009
7151,-12102.127162216071
7152,-12801.866811305232
7153,-11701.757929918118
7154,-11123.979290796
7155,-11457.323296874056
7156,-11832.688730896483
7157,-12452.2835023043
7158,-11733.608069468015
7159,-11951.803399589167
7160,-11756.967023852321
7161,-11893.017476292145
7162,-12345.442143798695
7163,-12582.791132645501
7164,-12351.442143798691
7165,-12505.76590642559
7166,-12115.246813677519
7167,-12850.379424415194
7168,-12228.78465300738
7169,-12615.303745755455
7170,-11981.892842061954
7171,-12769.35419819528
7172,-12196.272039897425
7173,-11979.19636123769
7174,-12475.253293315625
7175,-11945.380228951983
7176,-12545.124860809925
7177,-11885.897824830712
7178,-12641.543048678337
7179,-11471.139429159753
7180,-11762.120682577954
7181,-11863.658521907813
7182,-11783.936814863648
7183,-12875.31520816233
7184,-12438.740680205687
7185,-12323.202840875801
7186,-11624.309533061009
7187,-11406.08019567564
7188,-11410.81068376408
7189,-12886.011688986586
7190,-12376.83510544721
7191,-12233.904304468828
7192,-12531.582038711285
7193,-12111.430681391821
7194,-11752.543853215137
7195,-11894.59430565496
7196,-11883.05148355634
7197,-10987.77897790606
7198,-12400.228067095713
7199,-12613.303745755455
7200,-11714.03124010517
7201,-12254.177614655897
7202,-11997.012493523396
7203,-12254.600785293074
7204,-12475.253293315638
7205,-12838.379424415196
7206,-12262.177614655906
7207,-11520.348523093955
7208,-11968.076709776253
7209,-12006.132144984851
7210,-11678.364968269603
7211,-12544.278519535545
7212,-12436.740680205672
7213,-12588.791132645509
7214,-12654.239529502596
7215,-12919.404650635104
7216,-12041.10193599617
7217,-12325.20284087582
7218,-12874.89203752515
7219,-12037.525106633348
7220,-11647.463191786655
7221,-12133.943294501765
7222,-11462.019777698295
7223,-11328.665806082734
7224,-12075.61454910612
7225,-11195.311834467177
7226,-11242.636781587307
7227,-12686.32897197537
7228,-12292.690227765865
7229,-12051.06792873198
7230,-12284.690227765856
7231,-12507.765906425593
7232,-12005.70897434765
7233,-12617.303745755467
7234,-11384.99455147841
7235,-12872.892037525151
7236,-12408.228067095728
7237,-12509.765906425582
7238,-12580.791132645503
7239,-12505.765906425588
